id,carat,cut,color,clarity,depth,table,x,y,z,price
13218,0.51,Very Good,E,IF,63.3,58,5.03,5.08,3.2,2925
18657,0.32,Premium,I,VVS2,62.1,59,4.35,4.38,2.71,561
2426,0.26,Premium,E,VVS1,61.7,59,4.14,4.1,2.54,769
12777,0.31,Good,D,SI2,63.1,54,4.33,4.38,2.75,462
24528,0.78,Ideal,D,SI2,61.4,57,5.91,5.94,3.64,3454
5623,0.55,Very Good,E,VS1,61.6,55,5.26,5.28,3.25,1986
10420,0.49,Very Good,E,SI1,63.6,57.9,4.96,4.99,3.16,1400
7122,1.33,Ideal,F,IF,60.2,57,7.12,7.17,4.3,18435
18022,0.52,Very Good,G,SI2,63.3,58,5.11,5.06,3.22,1073
11011,0.55,Ideal,E,SI1,,56,5.23,5.26,3.27,1551
14627,0.71,Premium,J,SI1,62.4,61,5.68,5.63,3.53,1690
20094,0.2,Ideal,D,VS2,61.5,57,3.81,3.77,2.33,367
20186,0.31,Ideal,D,SI1,61.9,57,4.36,4.33,2.69,732
727,0.3,Ideal,F,VVS1,62.2,56,4.27,4.31,2.67,814
14372,0.32,Ideal,G,VVS2,61.9,57,4.38,4.41,2.72,730
20630,1,Ideal,J,VS1,62.3,56,6.43,6.38,3.99,4144
18899,1.01,Very Good,E,VS2,63.2,57,6.38,6.35,4.02,6787
23900,1.59,Good,F,SI1,63.6,57,7.39,7.43,4.71,11716
16635,0.26,Very Good,F,VVS2,60,59,4.11,4.15,2.48,597
8387,1.2,Very Good,D,SI2,63.5,59,6.61,6.56,4.18,4758
19365,2.15,Ideal,I,SI1,60.9,56,8.38,8.33,5.09,13006
6067,0.7,Premium,D,VS1,61,59,5.79,5.72,3.51,3501
1510,0.5,Premium,E,SI1,62.6,56,5.07,5.06,3.17,1314
4974,0.71,Very Good,E,SI2,61.9,63,5.74,5.69,3.54,2375
1379,0.72,Ideal,F,VVS2,60.9,56,5.77,5.83,3.53,3746
12935,1.05,Good,E,VS1,63.1,59,6.45,6.49,4.08,7826
19637,0.36,Ideal,J,SI1,62.3,53,4.59,4.62,2.87,439
18340,0.7,Ideal,H,SI2,63.1,54,5.64,5.68,3.57,1973
15466,0.27,Ideal,G,VVS2,62.8,56,4.12,4.16,2.6,641
13502,1.07,Premium,H,SI1,61.5,57,6.63,6.55,4.05,5123
7632,1.5,Premium,E,I1,61.5,58,7.38,7.2,4.5,4032
7917,0.59,Ideal,E,SI2,62.2,55,5.38,5.4,3.35,1286
25691,0.55,Premium,D,SI1,61.2,58,5.29,5.24,3.22,1819
10923,0.32,Ideal,G,VVS1,61.4,55,4.44,4.42,2.72,1080
8866,0.54,Ideal,G,SI1,61.5,55.1,5.25,5.27,3.23,1395
20780,0.42,Very Good,F,VS2,60.1,61,4.84,4.88,2.92,790
14008,1.2,Very Good,F,VS2,62.4,58,6.76,6.8,4.23,7114
14278,1.21,Ideal,E,SI1,62.3,56,6.87,6.81,4.26,7088
23399,0.9,Good,I,VS1,62.8,57,6.07,6.16,3.84,3398
20750,0.7,Very Good,F,SI1,62.3,58,5.62,5.78,3.55,2161
15025,0.7,Good,E,SI2,59.9,57,5.75,5.8,3.46,2026
11830,1.01,Premium,G,SI1,63,58,6.35,6.29,3.98,4525
23856,0.64,Ideal,D,VVS1,61.5,56,5.57,5.59,3.43,4281
15333,0.4,Premium,G,VS1,60.7,58,4.78,4.81,2.91,877
24626,0.91,Fair,F,VS2,58,56,6.34,6.41,3.7,4474
1208,1.52,Ideal,J,SI1,61.9,57,7.33,7.37,4.55,7356
24741,0.31,Ideal,E,VS2,62.9,57,4.35,4.3,2.72,872
22027,0.31,Premium,H,VS2,62.2,59,4.38,4.34,2.71,628
23988,0.41,Premium,F,VVS1,61.3,59,4.73,4.79,2.92,1295
25660,0.33,Ideal,E,SI1,62.4,56,4.43,4.41,2.76,743
22264,2,Very Good,G,SI2,63.5,55,8.03,7.93,5.07,15485
4650,2.25,Premium,D,SI2,60.4,59,8.54,8.48,5.13,18007
15601,0.77,Ideal,H,VS2,62.4,56,5.89,5.85,3.66,2479
18856,0.56,Ideal,E,VS1,61,57,5.32,5.34,3.25,1978
15131,0.9,Very Good,G,SI1,63.6,57,6.07,6.13,3.88,3718
13013,0.72,Premium,F,VVS2,61.1,58,5.78,5.84,3.55,3250
8644,0.78,Ideal,G,SI2,62.1,54,5.92,5.94,3.68,2561
11400,1.31,Very Good,I,VS1,62.3,58,6.99,7.03,4.37,6885
14423,1.2,Ideal,E,VVS2,62.2,57,6.81,6.77,4.22,11839
20785,2.02,Very Good,I,SI2,63.3,59,7.93,8,5.04,11390
20403,1.2,Premium,E,SI1,62.5,56,6.75,6.71,4.21,6742
13356,1.52,Ideal,I,VVS1,61.9,56,7.34,7.37,4.55,10968
20091,0.71,Premium,G,VS2,60.3,60,5.76,5.81,3.49,2671
20912,2.02,Very Good,J,VS2,59.3,60,8.28,8.34,4.93,13693
25480,0.32,Ideal,E,VS1,59.5,57,4.45,4.49,2.66,657
22992,0.7,Very Good,E,VS2,61.4,57,5.7,5.73,3.51,2553
25424,2.28,Ideal,I,SI2,62.9,57,8.41,8.34,5.27,16187
7544,0.4,Ideal,I,VVS2,61.4,56,4.76,4.79,2.93,1240
11152,0.75,Good,E,VS2,62.6,58,5.73,5.78,3.6,3084
16869,0.42,Premium,D,SI1,59.8,59,4.86,4.91,2.92,810
8013,1.5,Good,D,SI1,61.3,61,7.32,7.39,4.51,13603
11163,1,Fair,E,VS2,57.4,58,6.57,6.64,3.79,6268
1804,0.9,Very Good,I,SI1,60.6,56,6.23,6.28,3.79,3730
19058,0.59,Ideal,D,SI1,61.3,59,5.36,5.4,3.3,1793
9853,0.52,Very Good,H,VVS2,61.7,63,5.26,5.16,3.22,1605
14740,1.05,Very Good,I,VS2,63.1,58,6.47,6.42,4.07,4612
11129,0.72,Very Good,F,SI2,63.1,58,5.69,5.63,3.57,2246
17846,2.17,Premium,J,SI2,62.3,60,8.33,8.2,5.15,13395
25603,0.31,Very Good,G,SI2,62.3,57,4.33,4.37,2.71,408
26258,1.16,Premium,H,SI1,61.2,57,6.84,6.76,4.16,5554
7722,0.27,Ideal,D,VVS2,61.5,56,4.15,4.18,2.56,586
18025,1.02,Ideal,G,IF,62.5,57,6.44,6.37,4,8311
12554,0.32,Ideal,J,IF,62.2,55,4.44,4.4,2.75,684
11687,0.7,Very Good,H,VVS1,63.5,58,5.63,5.59,3.56,2682
22077,0.75,Good,E,SI2,59.7,62,5.85,5.88,3.5,2497
22208,0.59,Ideal,I,SI2,62.8,57,5.33,5.37,3.36,1202
9069,1.29,Premium,G,SI2,61.1,59,7.03,6.95,4.27,6116
13870,1.01,Very Good,J,SI1,63,54,6.35,6.41,4.02,4194
8638,0.56,Ideal,D,VS2,61.2,56,5.35,5.3,3.26,2066
23318,2.15,Fair,J,I1,65.5,57,8.01,7.95,5.23,5430
18646,0.3,Ideal,D,VS1,61,57,4.3,4.33,2.63,761
19424,1.7,Very Good,G,VS2,61.6,58,7.63,7.67,4.71,16086
15757,0.3,Very Good,H,SI1,58.7,63,4.32,4.37,2.55,393
21380,0.3,Ideal,E,VVS2,61.8,56,4.33,4.35,2.68,789
7132,0.79,Premium,H,SI2,62.8,57,5.91,5.88,3.7,2370
17736,1.28,Very Good,H,SI2,60.4,61,7.08,7.03,4.26,6766
21353,1.15,Ideal,G,SI2,62.3,56,6.67,6.75,4.18,4838
1244,0.35,Very Good,H,VVS2,63,55,4.48,4.5,2.83,706
17825,0.63,Premium,E,IF,60.3,62,5.55,5.53,3.34,2879
8595,1.62,Premium,F,VS2,61.1,60,7.56,7.57,4.62,14826
19828,0.7,Ideal,G,SI1,61.6,55,5.71,5.76,3.53,3145
10842,0.41,Good,E,SI1,63.5,57,4.69,4.73,2.99,755
5905,0.9,Very Good,E,VS2,63,57,6.07,6.15,3.85,4643
14065,0.31,Ideal,D,VS2,60.7,56,4.35,4.38,2.65,734
15684,2.01,Premium,F,SI2,61.3,58,8.14,8.07,4.97,14067
7357,0.54,Ideal,G,VS1,62,53.9,5.22,5.24,3.24,1745
26719,0.5,Ideal,G,VVS2,60.5,55,5.15,5.13,3.11,1935
2568,0.31,Premium,H,VVS2,62.3,60,4.31,4.36,2.7,625
22190,0.31,Very Good,H,VS2,63.1,58,4.34,4.31,2.73,628
20013,0.75,Ideal,F,SI2,62.4,56,5.84,5.79,3.63,2458
2391,0.41,Ideal,G,VVS1,60.2,57,4.8,4.83,2.9,1076
9129,2.01,Good,I,SI1,64.1,62,7.85,7.94,5.06,13464
25555,2.09,Premium,H,SI1,61.1,56,8.3,8.23,5.05,18559
1726,0.39,Very Good,G,SI1,62.5,55,4.68,4.7,2.93,694
6447,1.5,Premium,G,VS1,61.2,59,7.32,7.36,4.49,14105
7345,0.33,Premium,G,VVS1,61.5,59,4.42,4.46,2.73,810
25979,0.82,Ideal,F,SI2,62.4,54,5.97,6.02,3.74,2799
15430,1.12,Very Good,H,SI2,61.7,59,6.67,6.71,4.13,5375
24714,0.9,Premium,E,SI1,60.8,59,6.24,6.19,3.78,4385
269,1.17,Very Good,G,SI1,63.3,61,6.65,6.59,4.19,5025
7420,0.39,Good,G,IF,63.5,56,4.65,4.67,2.96,1213
520,0.26,Ideal,E,VVS2,62.2,56,4.12,4.15,2.57,599
21255,1.05,Good,D,SI2,60,63,6.59,6.64,3.97,4560
24769,0.33,Ideal,D,SI1,60.9,56,4.46,4.5,2.73,736
18911,0.58,Ideal,F,VS2,61.5,57,5.34,5.39,3.3,1657
17873,1.09,Premium,I,VS2,61.3,58,6.63,6.58,4.05,4659
6818,0.91,Good,I,SI2,60.2,59,6.24,6.29,3.77,3034
9191,0.7,Premium,E,SI2,61.8,60,5.65,5.61,3.48,2342
6554,0.39,Premium,J,VS1,61.6,59,4.67,4.71,2.89,616
8239,0.53,Ideal,D,VS2,60.2,57,5.26,5.24,3.16,1956
16098,1.05,Premium,G,VS2,62.8,58,6.48,6.44,4.06,6181
1463,0.9,Fair,E,VS1,67.6,56,5.94,5.9,4,3276
2703,0.96,Premium,D,SI2,60,61,6.36,6.32,3.81,4274
1057,0.23,Very Good,E,VVS2,61.9,57,3.91,3.94,2.43,505
10885,0.53,Ideal,F,VS1,60.7,55,5.32,5.25,3.21,1697
11379,0.71,Premium,H,VS1,61.2,57,5.83,5.77,3.55,2572
16446,0.31,Good,D,SI1,63.5,57,4.28,4.32,2.73,571
18190,0.3,Very Good,G,SI1,61,57,4.31,4.34,2.64,447
18580,1,Good,E,VVS2,65.3,56,6.19,6.24,4.06,7226
5361,0.31,Good,D,SI1,63.8,57,4.29,4.33,2.75,533
25168,1.51,Premium,H,VS2,60.6,58,7.42,7.36,4.48,10411
9828,0.6,Premium,G,SI1,60.8,58,5.44,5.39,3.29,1286
1722,0.32,Ideal,D,SI1,62.8,56,4.42,4.37,2.76,756
9893,0.47,Ideal,I,VS2,62.1,54,4.99,5.03,3.11,884
1441,0.33,Ideal,G,VS1,61.9,55,4.44,4.49,2.77,699
2799,1.17,Ideal,G,VS2,62,57,6.74,6.78,4.19,7423
3260,0.69,Ideal,G,SI1,62.4,56,5.66,5.69,3.55,2297
19308,0.3,Very Good,I,VS1,63.5,57,4.29,4.24,2.71,608
16667,1.5,Ideal,F,VS2,60.2,55,7.45,7.51,4.5,14281
14090,0.72,Ideal,I,VVS1,62.9,57,5.68,5.77,3.6,2493
12658,0.37,Ideal,D,SI1,61.9,54,4.62,4.65,2.87,643
3364,1.03,Good,G,SI1,63.2,58,6.38,6.43,4.05,4679
10605,1.91,Ideal,G,SI2,62.2,55,7.94,7.9,4.93,12816
20182,0.67,Good,I,VS2,60.7,61.4,5.6,5.64,3.41,1708
22240,1.52,Ideal,G,VVS1,61.4,57,7.4,7.38,4.54,16492
808,0.33,Premium,D,VS2,60.8,60,4.52,4.46,2.73,762
21472,0.37,Ideal,I,IF,61.4,55,4.65,4.67,2.86,754
6486,0.71,Premium,F,SI1,58.5,59,5.87,5.82,3.42,2345
4420,1.34,Premium,D,SI2,61.5,58,7.04,7.07,4.34,7305
16579,1.01,Premium,H,SI1,62.1,60,6.43,6.39,3.98,4439
6273,1,Fair,G,VS2,67.6,57,6.2,6.13,4.17,5484
7194,1.4,Ideal,H,SI2,61.2,56,7.18,7.23,4.41,7084
10502,0.56,Premium,H,VS1,60.1,58,5.4,5.35,3.23,1585
26432,1.5,Very Good,I,VS1,60.8,63,7.37,7.41,4.49,9281
11722,0.79,Very Good,H,SI2,63.2,55,5.93,5.9,3.74,2348
8105,0.33,Very Good,G,VS2,62.8,54,4.4,4.42,2.77,579
11968,0.37,Ideal,E,VS2,61.9,53,4.62,4.65,2.87,811
18371,0.72,Premium,D,SI1,60.5,57,5.89,5.85,3.55,3048
2769,1.18,Premium,I,VS1,62.1,58,6.76,6.7,4.18,5921
21908,1.01,Fair,E,SI2,67.4,60,6.19,6.05,4.13,2797
17680,0.8,Premium,F,SI1,60.1,58,6.07,6.05,3.64,3082
21213,1.32,Very Good,H,SI1,62.8,56,6.94,7,4.38,7283
23475,0.51,Ideal,D,VS2,61.2,55,5.13,5.17,3.15,1787
2425,1.13,Premium,E,SI2,60.4,59,6.75,6.7,4.06,5316
9568,0.72,Very Good,E,VS2,63.8,57,5.66,5.69,3.62,3035
3719,0.34,Ideal,G,VS2,62.1,55,4.46,4.49,2.78,596
17504,0.37,Ideal,F,VS1,61.7,56,4.63,4.61,2.85,1041
15746,1.7,Good,F,VS1,57.6,63,7.86,7.81,4.51,17330
21552,0.35,Good,I,SI1,63.6,56,4.53,4.5,2.87,606
1676,1.07,Premium,G,VS2,61.9,60,6.55,6.48,4.03,6213
4018,1.21,Premium,F,SI2,62.4,60,6.77,6.73,4.21,4310
8806,0.4,Ideal,J,VVS2,62.5,53,4.74,4.79,2.98,662
2619,0.9,Fair,D,SI2,66.9,57,6.02,5.9,3.99,2885
4663,0.4,Good,F,VS1,63.1,59,4.64,4.68,2.94,877
16297,0.7,Ideal,I,VS2,61.1,57,5.7,5.75,3.5,2111
4498,0.72,Very Good,F,SI1,63.4,58,5.69,5.66,3.6,2670
13484,1.59,Ideal,H,VVS2,62.6,54,7.43,7.47,4.67,12971
20150,0.54,Ideal,H,VS1,62.7,57,5.23,5.17,3.26,1637
12401,1.04,Good,F,SI2,64,60,6.38,6.33,4.07,3581
4475,0.7,Good,H,VS1,59.4,62,5.71,5.74,3.4,2421
10484,0.41,Very Good,H,VVS1,59.5,58,4.82,4.86,2.88,991
1082,0.4,Ideal,F,SI1,61.9,57,4.71,4.76,2.93,694
669,1.5,Very Good,G,VVS2,60.9,56,7.34,7.37,4.48,12798
12959,0.51,Premium,G,VS1,62,52,5.37,5.05,3.23,1781
24254,1.27,Ideal,F,VS2,61,54,7,7.02,4.28,10656
20908,2.01,Premium,I,VS2,59.5,60,8.26,8.21,4.9,13003
19985,1.65,Very Good,H,VS1,62,58,7.56,7.66,4.72,12773
12516,1.02,Premium,F,VVS2,60.9,59,6.56,6.44,3.96,8774
2843,1.12,Ideal,H,VS1,61.9,57,6.66,6.69,4.13,6309
11099,1.01,Good,E,VS1,64.6,58,6.22,6.29,4.04,6509
17830,0.51,Ideal,D,SI1,60.7,56,5.18,5.2,3.15,1884
7126,1.5,Very Good,J,VVS2,63.3,56,7.18,7.29,4.58,8391
12546,0.9,Ideal,H,VVS2,62,57,6.15,6.2,3.83,4924
24668,0.56,Ideal,G,SI1,62.9,56,5.27,5.25,3.31,1345
26679,1.45,Fair,J,SI2,58.6,68,7.45,7.33,4.34,4570
15730,0.76,Very Good,J,VS2,59.9,59,5.92,5.94,3.55,1949
6368,0.3,Very Good,E,VS2,62.4,56,4.26,4.33,2.68,658
6316,1.39,Premium,F,SI1,62.1,58,7.16,7.1,4.43,8631
4149,1.32,Very Good,G,SI2,61.6,57,6.98,7.05,4.32,7173
9473,0.7,Good,I,VS2,63.6,58,5.57,5.59,3.55,2010
18071,0.33,Ideal,E,VS1,60.6,57,4.49,4.52,2.73,686
376,0.33,Very Good,F,VVS2,61.6,57,4.44,4.46,2.74,801
811,0.37,Ideal,G,VS2,62.2,57,4.64,4.59,2.87,833
16660,0.63,Ideal,F,SI1,62.6,56,5.53,5.49,3.45,1698
23823,0.52,Very Good,D,VS2,60,57,5.22,5.25,3.14,1664
14467,0.41,Ideal,E,SI1,62.1,54,4.76,4.81,2.97,755
13532,1.14,Premium,G,VS2,61.9,58,6.68,6.72,4.15,6144
19896,1.55,Ideal,I,VS2,61.8,55,7.4,7.44,4.58,11574
26492,0.41,Premium,G,VS2,59.8,58,4.84,4.8,2.88,1061
21411,1.51,Premium,G,VS1,63,59,7.24,7.19,4.55,12085
16483,1.51,Premium,I,SI2,62.6,59,7.28,7.31,4.57,7162
15098,1.5,Premium,E,SI1,60,58,7.5,7.47,4.49,11795
24353,0.47,Good,D,SI1,63.8,59,4.9,4.88,3.12,987
21339,0.33,Very Good,G,SI1,61.6,57,4.42,4.45,2.73,492
12327,1.81,Fair,J,SI1,56.2,62,8.14,8.09,4.56,8362
21483,0.72,Premium,E,VS2,60.9,60,5.8,5.76,3.52,2822
14194,0.71,Very Good,G,SI1,60.2,58,5.71,5.75,3.45,2604
19710,0.5,Very Good,G,VS1,63.2,59,5.03,5.07,3.19,1580
8707,0.3,Premium,D,VS1,59.7,58,4.39,4.32,2.6,848
761,0.35,Ideal,J,VVS1,62.1,53,4.53,4.55,2.82,540
7976,0.3,Very Good,F,SI2,62.6,61,4.2,4.24,2.64,394
14157,0.31,Premium,H,VVS2,61.4,59,4.35,4.38,2.68,625
6778,2,Fair,F,I1,64.9,57,7.99,7.82,5.14,7258
26646,0.55,Ideal,D,VS2,58.5,58,5.42,5.39,3.16,2079
13480,1.18,Ideal,F,VVS2,60.6,55,6.84,6.88,4.16,11415
17890,1.24,Premium,F,VS2,62.2,58,6.89,6.84,4.27,9411
20344,0.81,Premium,G,VS1,62.3,56,5.95,5.89,3.69,3266
13326,1.01,Premium,G,SI2,63,59,6.38,6.32,4,3923
26643,0.38,Ideal,E,VVS2,61.8,56,4.67,4.72,2.9,947
21828,1.26,Ideal,E,VVS2,61.1,57,7,6.98,4.27,14429
15535,0.95,Good,G,VVS2,57.7,59.7,6.5,6.58,3.77,5817
7520,0.3,Ideal,G,VVS1,62,54,4.35,4.36,2.7,764
26704,0.97,Premium,D,SI2,60.4,61,6.4,6.37,3.86,3585
4703,1.5,Ideal,J,SI1,61.1,56.7,7.35,7.38,4.5,7520
17875,0.9,Ideal,I,SI2,62.8,55,6.19,6.14,3.87,3104
17569,1.02,Very Good,D,SI2,60.3,58,6.48,6.52,3.92,4633
17905,1.5,Fair,H,SI2,66,64,7.1,6.97,4.64,5000
10872,0.43,Good,H,VVS1,61.2,61,4.84,4.9,2.98,1037
10306,1.2,Very Good,I,SI1,62.6,57,6.74,6.77,4.23,5476
16910,0.41,Premium,F,VS2,60.3,58,4.85,4.8,2.91,1107
19878,2.01,Premium,I,VS2,60.3,62,8.13,8.08,4.89,15939
2878,1.01,Very Good,I,VS2,61.3,56,6.53,6.45,3.98,4438
9472,1.25,Premium,I,SI2,60.5,58,7,6.96,4.22,5166
15438,0.23,Very Good,F,VVS2,61.2,58,3.96,3.98,2.43,530
26321,2.01,Ideal,F,SI2,61.7,56,8.12,8.16,5.02,18394
8400,1.43,Very Good,H,SI1,61.7,59,7.23,7.29,4.48,8654
4270,0.32,Ideal,E,VS2,62.1,56,4.4,4.43,2.74,702
26531,0.41,Ideal,G,IF,61.7,56,4.77,4.8,2.95,1367
5968,0.24,Ideal,F,VS1,61.8,54,3.99,4.03,2.48,572
4390,1.04,Premium,F,VVS2,61.6,59,6.53,6.49,4.01,9505
9109,1.14,Very Good,J,VS1,60,60,6.76,6.81,4.07,4702
22491,0.5,Ideal,G,VVS1,62.2,56,5.12,5.1,3.18,2070
12432,0.33,Ideal,G,IF,61,55,4.49,4.52,2.75,946
15592,0.3,Ideal,D,SI1,61.9,56,4.28,4.31,2.66,552
25013,1.37,Premium,F,SI2,62.8,57,7.12,7.08,4.46,6181
14905,0.54,Premium,D,VS2,60.9,58,5.27,5.31,3.22,1892
1731,0.33,Premium,G,VVS1,61.9,59,4.38,4.41,2.72,868
22464,0.35,Premium,G,IF,59.1,59,4.62,4.59,2.72,1116
16225,1.25,Ideal,G,VVS2,62,59,6.88,6.96,4.29,11089
13176,0.32,Ideal,D,VVS1,61.9,56,4.36,4.39,2.71,1067
10281,0.7,Fair,D,SI1,52.2,65,6.04,5.99,3.14,1895
17906,0.9,Very Good,D,SI2,62.5,58,6.12,6.16,3.84,3798
8779,0.26,Ideal,E,VS1,61.8,55,4.13,4.09,2.54,580
10371,0.71,Ideal,I,SI1,62.1,55,5.67,5.73,3.55,2319
2224,0.94,Good,D,SI1,63.6,56,6.25,6.2,3.96,4790
7469,2.01,Premium,G,SI2,59.8,58,8.21,8.15,4.89,15977
23243,1.07,Premium,F,SI1,62.5,59,6.57,6.52,4.09,5436
23908,0.3,Ideal,H,IF,61.3,58,4.3,4.31,2.64,764
19774,1.04,Premium,E,VVS2,62.8,58,6.45,6.42,4.04,9882
19239,1.17,Ideal,I,SI1,61.7,56,6.73,6.78,4.17,6405
3854,0.7,Ideal,H,SI1,62.2,55,5.67,5.71,3.54,2294
20781,0.7,Premium,E,SI1,62.4,60,5.72,5.63,3.54,2194
14304,1.04,Very Good,D,SI2,62.9,58,6.41,6.47,4.05,5265
8712,0.29,Very Good,G,VVS1,61.5,57,4.24,4.27,2.62,607
20946,0.31,Premium,D,VS2,62.5,52,4.4,4.37,2.74,816
14083,0.32,Premium,G,VS1,61.4,58,4.36,4.4,2.69,645
17593,0.37,Premium,D,VVS2,60.7,59,4.66,4.63,2.82,1038
1797,0.53,Fair,F,VS2,65.5,58,5.09,5.03,3.31,1402
16208,0.7,Very Good,F,SI1,61.3,58,5.7,5.72,3.5,2312
12760,1.53,Premium,H,VS2,59.8,58,7.49,7.52,4.49,10224
24434,0.67,Premium,G,SI1,60.5,60,5.69,5.65,3.43,1914
25775,0.45,Premium,I,SI2,60.1,59,4.96,4.92,3.02,830
9304,0.51,Ideal,F,VVS2,62.2,55,5.12,5.11,3.18,1998
18112,1.52,Ideal,H,VS2,62.4,58,7.3,7.37,4.58,11272
26487,2,Premium,G,SI2,60.7,60,8.13,8.07,4.92,10833
3491,0.9,Premium,E,SI1,60.7,61,6.19,6.17,3.75,3625
17159,1,Premium,F,VVS1,63,56,6.37,6.32,4,8154
7087,1.01,Premium,I,SI2,61.6,59,6.4,6.35,3.93,3411
8740,0.53,Ideal,D,VS2,61.4,56,5.18,5.21,3.19,1659
1680,0.35,Very Good,D,VS1,63,57,4.48,4.51,2.83,771
749,1.1,Very Good,G,VS1,60.3,62,6.72,6.67,4.04,6951
14258,0.59,Ideal,F,VVS2,61.2,56,5.45,5.43,3.33,2345
21662,1.13,Ideal,E,VVS1,61.5,56,6.68,6.71,4.12,11641
15361,1.03,Ideal,F,IF,61.3,56,6.53,6.55,4.01,11365
6154,1.03,Very Good,D,SI1,61.8,57,6.49,6.53,4.02,5393
1276,2.22,Very Good,I,SI2,63.2,57,8.28,8.23,5.22,16547
24303,0.34,Ideal,D,IF,62.1,57,4.46,4.52,2.79,2287
7880,0.31,Ideal,E,SI1,61.5,55,4.37,4.41,2.7,660
18816,1.27,Premium,I,VS2,62.6,59,6.95,6.86,4.32,6116
24469,0.62,Ideal,G,IF,60.3,57,5.54,5.61,3.35,3378
20320,0.55,Good,E,SI1,63.3,54,5.21,5.24,3.31,1138
11233,1.12,Ideal,G,VS2,62,56,6.64,6.69,4.13,6652
8796,0.3,Very Good,J,VS2,61.6,61,4.28,4.33,2.65,368
12817,0.72,Premium,G,SI2,62.7,57,5.74,5.7,3.59,1764
18076,0.24,Ideal,F,VS1,62,56,3.99,3.94,2.46,536
26290,1.02,Premium,F,SI1,61,59,6.58,6.47,3.98,5455
22842,1.24,Ideal,F,VVS1,,55,6.94,6.98,4.26,15026
8752,0.31,Premium,I,VVS1,62.2,60,4.32,4.3,2.68,732
25956,1.56,Ideal,I,VS2,,56,7.41,7.45,4.59,10333
21960,0.56,Premium,E,VS2,61,62,5.36,5.28,3.24,1882
4189,0.73,Very Good,G,SI1,58.8,61,5.87,5.93,3.47,2564
26128,1.11,Very Good,G,SI2,58.5,61,6.74,6.8,3.96,4816
24892,1.6,Very Good,E,SI2,62.5,54,7.5,7.55,4.7,11537
9936,1.02,Ideal,G,VS1,62.4,57,6.41,6.43,4.01,7440
6282,0.3,Ideal,I,SI1,62.2,57,4.27,4.25,2.65,506
16859,0.47,Premium,E,SI1,59.3,56,5.07,5.05,3.02,1087
15264,1.12,Premium,H,SI1,62.2,60,6.65,6.59,4.12,5363
19569,1.54,Premium,J,SI1,61.1,58,7.48,7.41,4.55,5028
5529,1.05,Premium,G,SI2,61.8,60,6.49,6.46,4,4198
7712,0.73,Premium,D,VS1,60,58,5.86,5.9,3.53,3620
5318,0.31,Ideal,D,VS1,62.1,57,4.32,4.35,2.69,683
3004,1.01,Premium,E,VS2,60.2,58,6.56,6.52,3.94,6335
835,0.41,Ideal,I,IF,62.6,57,4.78,4.74,2.98,1076
1486,1.52,Good,E,VS1,64,55,7.27,7.19,4.63,15792
15527,1.01,Very Good,G,SI1,63.5,60,6.41,6.38,3.92,4271
13100,1.02,Ideal,F,VVS2,60.9,56,6.54,6.49,3.97,9870
20290,0.9,Very Good,H,VVS2,62.9,58,6.1,6.15,3.85,4186
26375,0.38,Ideal,F,SI2,60.6,56,4.73,4.7,2.86,827
15449,0.32,Ideal,E,SI1,61.8,55,4.45,4.42,2.74,720
3056,1.37,Very Good,I,SI2,63,57,6.98,7.05,4.42,5584
24192,1.1,Premium,G,VS2,59.4,60,6.78,6.72,4.01,7022
18634,0.32,Ideal,D,SI1,62.8,56,4.35,4.34,2.73,756
9181,0.51,Ideal,F,VS1,62.5,55,5.13,5.08,3.19,1836
4446,0.33,Very Good,E,VVS2,59.8,58.7,4.47,4.51,2.68,893
3960,0.44,Very Good,E,SI1,62.2,60,4.79,4.86,3,810
24987,1.01,Ideal,I,SI1,60.6,57,6.51,6.56,3.96,3999
25350,0.35,Ideal,E,VS2,62.4,57,4.52,4.55,2.83,767
10433,1.02,Ideal,G,VS1,61.3,57,6.48,6.51,3.98,7324
1485,0.38,Ideal,E,SI2,61.5,55,4.69,4.72,2.89,603
20362,1.04,Ideal,F,I1,61.6,57,6.51,6.46,4,3718
16238,0.95,Ideal,E,VS1,61.5,57,6.28,6.3,3.87,5983
2013,1.65,Ideal,G,VS2,61.9,57,7.65,7.61,4.72,14593
4051,0.32,Ideal,G,VS1,60.5,56,4.42,4.44,2.68,645
17726,1,Good,D,SI2,64.3,59,6.21,6.3,4.02,4065
2992,1.25,Ideal,G,VVS2,61.5,55,6.92,6.94,4.26,10636
12745,0.33,Ideal,I,VVS2,62.4,57,4.44,4.41,2.76,743
26926,0.9,Fair,F,VS1,66.2,55,6.11,5.97,4,4183
24776,0.76,Ideal,H,SI1,61.3,55,5.87,5.93,3.62,3050
3587,1.02,Premium,D,I1,61.4,60,6.42,6.47,3.96,3769
12963,1.01,Premium,F,SI2,62.7,56,6.4,6.35,4,4197
11437,0.42,Ideal,G,SI1,62.2,53,4.85,4.86,3.02,777
22632,0.31,Good,I,VS2,63.1,54,4.31,4.34,2.73,435
10206,0.76,Premium,D,VS1,60.6,58,5.95,5.89,3.59,3894
26693,1.01,Very Good,G,VS1,63.6,57,6.34,6.36,4.04,7021
8737,0.72,Premium,E,SI1,62.8,52,5.78,5.72,3.61,2333
1714,0.59,Ideal,D,SI1,61.8,56,5.37,5.4,3.33,1816
12019,1.54,Ideal,F,VS1,60.5,56,7.52,7.49,4.54,17949
